comparator,term,coef,std_err_hc3,t_stat,p_value,ci_lower_95,ci_upper_95
Percentile,C(N)[T.15]:C(Contamination)[T.0.01_upper],-0.0025795379537953194,0.004349076120545826,-0.5931232018701887,0.5530987039209407,-0.011103570516088318,0.005944494608497678
Percentile,C(N)[T.20]:C(Contamination)[T.0.01_upper],-0.0024976897689770916,0.0042425648852998914,-0.5887216428041828,0.5560480169706572,-0.010812964146239184,0.005817584608285001
Percentile,C(N)[T.25]:C(Contamination)[T.0.01_upper],-0.0025623762376237465,0.003909684756180196,-0.6553920322024162,0.5122153801588836,-0.010225217550642193,0.005100465075394699
Percentile,C(N)[T.30]:C(Contamination)[T.0.01_upper],-0.002586798679868213,0.00380327491313339,-0.6801503280595188,0.4964092801774689,-0.01004108053291436,0.004867483173177934
Percentile,C(N)[T.40]:C(Contamination)[T.0.01_upper],-0.0020828382838284547,0.0037230031908416293,-0.5594511143455679,0.5758538855062012,-0.009379790452205751,0.005214113884548841
Percentile,C(N)[T.50]:C(Contamination)[T.0.01_upper],-0.0023656765676566736,0.0037507761500582613,-0.630716543193314,0.5282258802551404,-0.009717062735842667,0.00498570960052932
Percentile,C(N)[T.75]:C(Contamination)[T.0.01_upper],0.05416402640264043,0.004862098446080773,11.140051359161768,8.007315877098167e-29,0.04463448855903396,0.0636935642462469
Percentile,C(N)[T.100]:C(Contamination)[T.0.01_upper],0.04887029702970312,0.005045420699359508,9.686069793130823,3.4557148378465677e-22,0.03898145417210559,0.05875913988730065
Percentile,C(N)[T.200]:C(Contamination)[T.0.01_upper],0.04184125412541271,0.00615850697535843,6.794058087914647,1.0902245475220624e-11,0.029770802255171487,0.05391170599565393
Percentile,C(N)[T.15]:C(Contamination)[T.0.05_lower],0.0008201320132016002,0.004370901551232474,0.18763451969544948,0.8511631640260007,-0.007746677607184302,0.009386941633587503
Percentile,C(N)[T.20]:C(Contamination)[T.0.05_lower],-0.0006597359735973935,0.0041293239452623275,-0.15976851957917335,0.8730634232204754,-0.008753062186810401,0.007433590239615614
Percentile,C(N)[T.25]:C(Contamination)[T.0.05_lower],0.0009699669967000301,0.0038271223201860574,0.25344551742805926,0.7999239576940995,-0.006531054915294012,0.008470988908694072
Percentile,C(N)[T.30]:C(Contamination)[T.0.05_lower],0.001804290429043161,0.003717329534849608,0.4853727419450203,0.6274119642930986,-0.005481541577929102,0.009090122436015424
Percentile,C(N)[T.40]:C(Contamination)[T.0.05_lower],0.0009762376237627779,0.0034988468403717153,0.279016964246158,0.7802318059740263,-0.005881376170787547,0.007833851418313102
Percentile,C(N)[T.50]:C(Contamination)[T.0.05_lower],0.0005960396039607117,0.0033483194909364484,0.17801156836261556,0.8587138906046181,-0.005966546007008215,0.007158625214929638
Percentile,C(N)[T.75]:C(Contamination)[T.0.05_lower],-0.0005409240924088453,0.003689960883969656,-0.1465934489329653,0.8834529248132674,-0.007773114529350952,0.006691266344533262
Percentile,C(N)[T.100]:C(Contamination)[T.0.05_lower],0.0005399339933995881,0.004154363636609334,0.1299679182249597,0.8965918089087643,-0.007602469113037552,0.008682337099836727
Percentile,C(N)[T.200]:C(Contamination)[T.0.05_lower],0.0002151815181521985,0.005435109469064271,0.039591018244798104,0.9684191882286468,-0.010437437293246388,0.010867800329550785
Percentile,C(N)[T.15]:C(Contamination)[T.0.05_upper],0.12156567656765685,0.009117106746961683,13.333799849186713,1.4720461592444429e-40,0.10369647570040481,0.13943487743490887
Percentile,C(N)[T.20]:C(Contamination)[T.0.05_upper],0.10522640264026371,0.008114587709616572,12.967559955703017,1.8688529522353913e-38,0.08932210298002387,0.12113070230050356
Percentile,C(N)[T.25]:C(Contamination)[T.0.05_upper],0.09373795379537968,0.007210346233212176,13.00047886238881,1.2157959999251434e-38,0.07960593486221977,0.10786997272853958
Percentile,C(N)[T.30]:C(Contamination)[T.0.05_upper],0.09790264026402633,0.006733047122192307,14.54061415095946,6.698893815070505e-48,0.08470611039831835,0.1110991701297343
Percentile,C(N)[T.40]:C(Contamination)[T.0.05_upper],0.08655412541254134,0.006462102913428607,13.394111262554654,6.545485690094778e-41,0.07388863643782992,0.09921961438725277
Percentile,C(N)[T.50]:C(Contamination)[T.0.05_upper],0.07895313531353138,0.006528805036887465,12.093045337921655,1.149455742057503e-33,0.06615691257914824,0.09174935804791451
Percentile,C(N)[T.75]:C(Contamination)[T.0.05_upper],0.07207755775577568,0.006935388662147994,10.392720764037495,2.6760838881676964e-25,0.05848444575917818,0.08567066975237317
Percentile,C(N)[T.100]:C(Contamination)[T.0.05_upper],0.06552211221122124,0.007572324003290235,8.652840552352403,5.023318416420614e-18,0.050680629885504216,0.08036359453693827
Percentile,C(N)[T.200]:C(Contamination)[T.0.05_upper],0.05389141914191442,0.009303630924605658,5.79251472663063,6.93402436600343e-09,0.03565663760423425,0.07212620067959459
Percentile,C(N)[T.15]:C(Contamination)[T.0.0_clean],-0.0014009900990103064,0.004294178282671767,-0.32625336136221933,0.7442326715246144,-0.00981742487624103,0.0070154446782204165
Percentile,C(N)[T.20]:C(Contamination)[T.0.0_clean],-0.001197029702970896,0.004051795094691236,-0.295431944359495,0.7676639336467153,-0.009138402161301776,0.006744342755359985
Percentile,C(N)[T.25]:C(Contamination)[T.0.0_clean],-0.0017904290429046176,0.0037410346491414995,-0.47859194335863453,0.6322289509994753,-0.009122722220138393,0.0055418641343291586
Percentile,C(N)[T.30]:C(Contamination)[T.0.0_clean],-0.0017419141914195616,0.0034907574063268005,-0.4990075186154273,0.6177740873273935,-0.008583672986586542,0.005099844603747419
Percentile,C(N)[T.40]:C(Contamination)[T.0.0_clean],-0.001518481848185241,0.0032518680703775057,-0.46695678155509,0.6405307992584878,-0.007892026148600914,0.004855062452230432
Percentile,C(N)[T.50]:C(Contamination)[T.0.0_clean],-0.0013435643564361005,0.0032661885554840855,-0.4113554173656607,0.6808119396008836,-0.007745176291901812,0.005058047579029611
Percentile,C(N)[T.75]:C(Contamination)[T.0.0_clean],-0.0011122112211224312,0.003510460996511669,-0.3168276822410592,0.7513743580802197,-0.007992588343417891,0.005768165901173029
Percentile,C(N)[T.100]:C(Contamination)[T.0.0_clean],-0.001606270627063104,0.004037231051493703,-0.39786442900482816,0.6907301216568303,-0.009519098085257536,0.006306556831131327
Percentile,C(N)[T.200]:C(Contamination)[T.0.0_clean],-0.0019320132013205026,0.005345753629677069,-0.36141081971957867,0.7177923608827389,-0.012409497785711827,0.008545471383070824
Percentile,C(N)[T.15]:C(Contamination)[T.0.1_lower],0.0012498349834982414,0.004440024903065663,0.28149278681641615,0.7783324598023,-0.007452453916971403,0.009952123883967885
Percentile,C(N)[T.20]:C(Contamination)[T.0.1_lower],0.0017966996699668289,0.004165602239660205,0.43131810638583407,0.6662370867031575,-0.00636773069368656,0.009961130033620218
Percentile,C(N)[T.25]:C(Contamination)[T.0.1_lower],0.003402970297029664,0.003989985021388333,0.852877962896609,0.39372698356766134,-0.004417256643745745,0.011223197237805072
Percentile,C(N)[T.30]:C(Contamination)[T.0.1_lower],0.005284818481848092,0.0038095713822405438,1.3872475277625336,0.1653662973612644,-0.002181804223877846,0.01275144118757403
Percentile,C(N)[T.40]:C(Contamination)[T.0.1_lower],0.005652805280528019,0.0035000239562378854,1.6150761683940358,0.10629420112646402,-0.0012071156187256314,0.012512726179781669
Percentile,C(N)[T.50]:C(Contamination)[T.0.1_lower],0.004729702970297056,0.003588168864798342,1.3181383453542868,0.1874573401954852,-0.002302978775155665,0.011762384715749776
Percentile,C(N)[T.75]:C(Contamination)[T.0.1_lower],0.0036620462046204525,0.003738957259159369,0.9794298117876297,0.3273676530157622,-0.003666175363066504,0.010990267772307409
Percentile,C(N)[T.100]:C(Contamination)[T.0.1_lower],0.005967656765676452,0.004264212749670104,1.399474443703151,0.16167075679783927,-0.002390046646093464,0.014325360177446369
Percentile,C(N)[T.200]:C(Contamination)[T.0.1_lower],0.0030244224422443025,0.0054925263623312156,0.5506432273109081,0.5818782699301259,-0.007740731412061675,0.01378957629655028
Percentile,C(N)[T.15]:C(Contamination)[T.0.1_upper],-0.02537392739273917,0.009687058083202752,-2.619363606040235,0.008809399324849842,-0.044360212351964176,-0.0063876424335141645
Percentile,C(N)[T.20]:C(Contamination)[T.0.1_upper],-0.04006930693069308,0.009043645029022912,-4.430658965727033,9.394556283378873e-06,-0.05779452547654268,-0.022344088384843478
Percentile,C(N)[T.25]:C(Contamination)[T.0.1_upper],-0.04311584158415819,0.008638956051758443,-4.990862475261932,6.01102849797204e-07,-0.06004788430962908,-0.0261837988586873
Percentile,C(N)[T.30]:C(Contamination)[T.0.1_upper],-0.057884158415841415,0.008483201152450983,-6.823386287276403,8.89191306942904e-12,-0.07451092714825402,-0.041257389683428805
Percentile,C(N)[T.40]:C(Contamination)[T.0.1_upper],-0.06698580858085786,0.008314123729750546,-8.056869341643496,7.827323721333806e-16,-0.08328119165417874,-0.05069042550753696
Percentile,C(N)[T.50]:C(Contamination)[T.0.1_upper],-0.07136105610561044,0.008499961583339386,-8.39545630953014,4.6408834881749497e-17,-0.0880206746789297,-0.05470143753229119
Percentile,C(N)[T.75]:C(Contamination)[T.0.1_upper],-0.07737392739273914,0.009321633234954768,-8.300468967454991,1.0370122445162717e-16,-0.09564399281034208,-0.0591038619751362
Percentile,C(N)[T.100]:C(Contamination)[T.0.1_upper],-0.08029075907590744,0.009875007916132777,-8.130703261992997,4.268069766746491e-16,-0.0996454189385756,-0.06093609921323927
Percentile,C(N)[T.200]:C(Contamination)[T.0.1_upper],-0.08570957095709535,0.011271749197800772,-7.603928143984797,2.8727479990483864e-14,-0.10780179342755311,-0.06361734848663758
Percentile,C(distribution)[T.Compressed Normal]:C(Contamination)[T.0.01_upper],-0.010258415841584104,0.003983544488656778,-2.5751980104138785,0.010018271523467688,-0.018066019570164415,-0.002450812113003794
Percentile,C(distribution)[T.Left-skewed]:C(Contamination)[T.0.01_upper],-0.0074627722772277185,0.00356844749222124,-2.091321868542443,0.03649922076335631,-0.014456800842703624,-0.0004687437117518135
Percentile,C(distribution)[T.Normal]:C(Contamination)[T.0.01_upper],0.00656811881188134,0.0032697071885234466,2.0087789007331294,0.044560586819903124,0.00015961048238366787,0.012976627141379014
Percentile,C(distribution)[T.Right-skewed]:C(Contamination)[T.0.01_upper],0.01564118811881184,0.00437159347162596,3.5779146026115494,0.00034634656498576296,0.007073022359374535,0.024209353878249143
Percentile,C(distribution)[T.Uniform]:C(Contamination)[T.0.01_upper],0.00020891089108914743,0.0035383915045439623,0.059041202993186714,0.9529192900907496,-0.006726209021019514,0.007144030803197809
Percentile,C(distribution)[T.Compressed Normal]:C(Contamination)[T.0.05_lower],-0.0014437623762376202,0.004351381892657508,-0.3317939936905595,0.7400448199595304,-0.009972314168826072,0.007084789416350832
Percentile,C(distribution)[T.Left-skewed]:C(Contamination)[T.0.05_lower],-0.0011405940594058357,0.002775640521639405,-0.41093003597315797,0.681123837419856,-0.006580749515849037,0.004299561397037367
Percentile,C(distribution)[T.Normal]:C(Contamination)[T.0.05_lower],-0.0005506930693072512,0.0028041223135537724,-0.1963869645220064,0.8443072984063676,-0.006046671812117778,0.0049452856735032755
Percentile,C(distribution)[T.Right-skewed]:C(Contamination)[T.0.05_lower],-0.0008423762376234573,0.003156270803660125,-0.26688972208804373,0.7895540702962209,-0.007028553338252594,0.00534380086300568
Percentile,C(distribution)[T.Uniform]:C(Contamination)[T.0.05_lower],-0.0005629702970296195,0.0033874466083412625,-0.16619311302010167,0.8680049790941884,-0.007202243648930852,0.006076303054871612
Percentile,C(distribution)[T.Compressed Normal]:C(Contamination)[T.0.05_upper],-0.06458950495049502,0.006833334959881498,-9.452120425780373,3.3203510699256016e-21,-0.07798259536616121,-0.05119641453482883
Percentile,C(distribution)[T.Left-skewed]:C(Contamination)[T.0.05_upper],-0.04302217821782177,0.004307653343052836,-9.987381711484687,1.730933684142613e-23,-0.05146502362808889,-0.034579332807554646
Percentile,C(distribution)[T.Normal]:C(Contamination)[T.0.05_upper],0.007793663366336674,0.004023703659167528,1.9369377137353898,0.05275295764623351,-9.265089009371022e-05,0.015679977622767058
Percentile,C(distribution)[T.Right-skewed]:C(Contamination)[T.0.05_upper],0.040576435643564446,0.004901654029166223,8.27811089932566,1.2514465647939713e-16,0.030969370281723002,0.05018350100540589
Percentile,C(distribution)[T.Uniform]:C(Contamination)[T.0.05_upper],0.0068938613861385155,0.005684792365366167,1.2126848164479038,0.22525034711230318,-0.004248126909567436,0.018035849681844466
Percentile,C(distribution)[T.Compressed Normal]:C(Contamination)[T.0.0_clean],0.00016514851485132558,0.0042806773210982375,0.03857999621633606,0.9692252511244528,-0.00822482486393862,0.008555121893641271
Percentile,C(distribution)[T.Left-skewed]:C(Contamination)[T.0.0_clean],0.0003376237623760552,0.0027124943801551766,0.12446984769669472,0.9009432727501974,-0.004978767530995389,0.0056540150557475
Percentile,C(distribution)[T.Normal]:C(Contamination)[T.0.0_clean],0.00021980198019836642,0.0027409911952239203,0.08019069181300675,0.936085593178305,-0.005152442044381913,0.005592046004778646
Percentile,C(distribution)[T.Right-skewed]:C(Contamination)[T.0.0_clean],0.0005952475247524031,0.003029351298805743,0.1964933961231458,0.8442240010501422,-0.0053421719174264895,0.006532666966931296
Percentile,C(distribution)[T.Uniform]:C(Contamination)[T.0.0_clean],0.00012059405940575865,0.003227600920094729,0.03736337372286387,0.9701952758019134,-0.00620538750044825,0.006446575619259768
Percentile,C(distribution)[T.Compressed Normal]:C(Contamination)[T.0.1_lower],-0.002288118811881196,0.004289529370953581,-0.5334195465300049,0.5937431897548497,-0.010695441889576968,0.006119204265814575
Percentile,C(distribution)[T.Left-skewed]:C(Contamination)[T.0.1_lower],-0.0007112871287130561,0.0027662465057379376,-0.2571307825378742,0.7970778152057145,-0.006133030652319186,0.004710456394893073
Percentile,C(distribution)[T.Normal]:C(Contamination)[T.0.1_lower],-0.0011764356435642865,0.0028108379038564077,-0.41853556974959055,0.6755555857926963,-0.006685576701502905,0.004332705414374333
Percentile,C(distribution)[T.Right-skewed]:C(Contamination)[T.0.1_lower],-0.00025603960396038323,0.0031800192481702904,-0.08051511138107183,0.9358275781094024,-0.006488762800518293,0.005976683592597527
Percentile,C(distribution)[T.Uniform]:C(Contamination)[T.0.1_lower],-0.0005000000000001368,0.003369792612757416,-0.1483770835354166,0.8820451845624975,-0.007104672156373801,0.006104672156373528
Percentile,C(distribution)[T.Compressed Normal]:C(Contamination)[T.0.1_upper],-0.06600693069306948,0.007424302513368696,-8.890657482532935,6.074836936996594e-19,-0.08055829622960232,-0.05145556515653663
Percentile,C(distribution)[T.Left-skewed]:C(Contamination)[T.0.1_upper],-0.04494118811881211,0.004478275410011618,-10.035378355324404,1.065501225016257e-23,-0.05371844663528623,-0.036163929602337996
Percentile,C(distribution)[T.Normal]:C(Contamination)[T.0.1_upper],0.0059231683168316195,0.004454819423643747,1.329609071333998,0.18364710774201043,-0.002808117311139606,0.014654453944802845
Percentile,C(distribution)[T.Right-skewed]:C(Contamination)[T.0.1_upper],0.05409089108910895,0.006398259629148624,8.4540006539726,2.8148774049226143e-17,0.04155053265224105,0.06663124952597685
Percentile,C(distribution)[T.Uniform]:C(Contamination)[T.0.1_upper],0.006569702970296825,0.006216273568835194,1.056855509582706,0.2905775359039977,-0.005613969342668424,0.018753375283262073
Percentile,C(CE)[T.15.0]:C(Contamination)[T.0.01_upper],0.001421452145214374,0.0036857411640441253,0.3856624982462704,0.699746640195631,-0.005802467792648846,0.008645372083077595
Percentile,C(CE)[T.20.0]:C(Contamination)[T.0.01_upper],0.0005471947194718539,0.003517969578455382,0.15554276615209053,0.8763934416613978,-0.006347898953008251,0.007442288391951958
Percentile,C(CE)[T.25.0]:C(Contamination)[T.0.01_upper],0.0007037953795379281,0.003507485405097349,0.2006552553333845,0.8409681491149618,-0.006170749690752758,0.007578340449828614
Percentile,C(CE)[T.30.0]:C(Contamination)[T.0.01_upper],0.0016836633663365622,0.0037378376055231073,0.45043780496208446,0.6523947906941272,-0.005642363720548162,0.009009690453221286
Percentile,C(CE)[T.15.0]:C(Contamination)[T.0.05_lower],0.002179702970296813,0.0030886042776767653,0.7057242606477175,0.4803596307202157,-0.0038738501764459957,0.008233256117039622
Percentile,C(CE)[T.20.0]:C(Contamination)[T.0.05_lower],0.0015795379537953888,0.002890166564593474,0.5465214265315411,0.5847075633854009,-0.004085084422129676,0.0072441603297204536
Percentile,C(CE)[T.25.0]:C(Contamination)[T.0.05_lower],0.0018882838283829754,0.0029248952720473498,0.6455902358039733,0.5185447625017954,-0.003844405563381314,0.007620973220147265
Percentile,C(CE)[T.30.0]:C(Contamination)[T.0.05_lower],0.002202310231023163,0.0031953058881585583,0.6892329899258395,0.49067665945824146,-0.004060374229356381,0.008464994691402708
Percentile,C(CE)[T.15.0]:C(Contamination)[T.0.05_upper],-0.0012452145214522032,0.0049865272308640025,-0.24971577689277916,0.8028071564676508,-0.011018628301873896,0.008528199258969488
Percentile,C(CE)[T.20.0]:C(Contamination)[T.0.05_upper],0.0015665016501650666,0.004915667593587646,0.3186752603468398,0.7499727766808031,-0.008068029793237395,0.01120103309356753
Percentile,C(CE)[T.25.0]:C(Contamination)[T.0.05_upper],0.001033828382838398,0.004785407156304892,0.21603770568953648,0.8289583565922501,-0.008345397294879427,0.010413054060556225
Percentile,C(CE)[T.30.0]:C(Contamination)[T.0.05_upper],0.0026128712871287185,0.004955829852332814,0.5272318390629946,0.5980326010137953,-0.007100376736952051,0.012326119311209489
Percentile,C(CE)[T.15.0]:C(Contamination)[T.0.0_clean],7.013201320141163e-05,0.0029897041968276385,0.02345784351369222,0.9812850652256112,-0.005789580537009008,0.005929844563411832
Percentile,C(CE)[T.20.0]:C(Contamination)[T.0.0_clean],0.0008996699669967139,0.0028617922368256127,0.3143729147838682,0.7532378249880625,-0.004709339748417808,0.006508679682411236
Percentile,C(CE)[T.25.0]:C(Contamination)[T.0.0_clean],0.0017506600660068018,0.002887581074791286,0.6062721775295398,0.5443340307154875,-0.003908894843023579,0.007410214975037183
Percentile,C(CE)[T.30.0]:C(Contamination)[T.0.0_clean],0.0019044554455445455,0.003129268483797297,0.6085944543925906,0.5427932811947673,-0.004228798080654418,0.00803770897174351
Percentile,C(CE)[T.15.0]:C(Contamination)[T.0.1_lower],0.0018869636963696954,0.003088544955274541,0.6109555547013118,0.5412290046173812,-0.0041664731806012765,0.007940400573340667
Percentile,C(CE)[T.20.0]:C(Contamination)[T.0.1_lower],0.0014334983498349165,0.002901125171237067,0.4941180628975272,0.621222801943001,-0.004252602500432332,0.007119599200102165
Percentile,C(CE)[T.25.0]:C(Contamination)[T.0.1_lower],0.0013151815181518538,0.002954365524271766,0.44516547033429066,0.656200178232413,-0.004475268506587603,0.0071056315428913094
Percentile,C(CE)[T.30.0]:C(Contamination)[T.0.1_lower],0.0013158415841585008,0.0032248594924042468,0.40803067149368866,0.6832511571479865,-0.005004766876155943,0.007636450044472945
Percentile,C(CE)[T.15.0]:C(Contamination)[T.0.1_upper],-0.0028163366336634407,0.005381694663470809,-0.5233178041072856,0.6007531131989254,-0.013364264349857631,0.007731591082530751
Percentile,C(CE)[T.20.0]:C(Contamination)[T.0.1_upper],0.0025478547854786903,0.005115792338872922,0.49803717913225876,0.6184578373211644,-0.007478913951098165,0.012574623522055545
Percentile,C(CE)[T.25.0]:C(Contamination)[T.0.1_upper],0.011085148514851689,0.005758726849766965,1.9249304236925675,0.05423806315311776,-0.00020174870749536424,0.02237204573719874
Percentile,C(CE)[T.30.0]:C(Contamination)[T.0.1_upper],0.008085478547854828,0.005371743576982613,1.5051869904029485,0.13227600892731473,-0.002442945397215457,0.018613902492925112
MaxMin,Intercept,0.08771815181518158,0.006544824719264639,13.402673956566616,5.832333129489584e-41,0.07489053108029542,0.10054577255006775
MaxMin,C(N)[T.15],-0.00010594059405919422,0.006168915950023119,-0.017173291858320294,0.9862983690566883,-0.0121967936797592,0.01198491249164081
MaxMin,C(N)[T.20],-0.003117821782178325,0.005598355000262158,-0.5569174841596013,0.5775838082274005,-0.014090395955361878,0.007854752391005228
MaxMin,C(N)[T.25],-0.006696699669967446,0.00532565213789045,-1.2574421867178285,0.20859356122467287,-0.01713478605442147,0.0037413867144865777
MaxMin,C(N)[T.30],-0.009816831683168274,0.005264568351193437,-1.864698305406724,0.06222370444619226,-0.020135196045656827,0.0005015326793202778
MaxMin,C(N)[T.40],-0.015061386138613865,0.005325726508323124,-2.8280434819692126,0.004683344489388744,-0.025499618286437445,-0.0046231539907902845
MaxMin,C(N)[T.50],-0.01824125412541313,0.005457836579533597,-3.3422133219994556,0.000831131592014083,-0.02893841725480426,-0.007544090996022001
MaxMin,C(N)[T.75],-0.024808580858086394,0.005721038560837729,-4.336377144511623,1.448503265903472e-05,-0.03602161039149321,-0.013595551324679583
MaxMin,C(N)[T.100],-0.02901881188118799,0.005891206209814964,-4.925784440008497,8.402258580745466e-07,-0.04056536387792403,-0.017472259884451943
MaxMin,C(N)[T.200],-0.03587491749174902,0.006245145868771689,-5.744448287611414,9.222117284369465e-09,-0.04811517847274064,-0.023634656510757406
MaxMin,C(distribution)[T.Compressed Normal],-0.03490099009900973,0.003358195960801799,-10.392779488269294,2.6744363114286363e-25,-0.041482933235209137,-0.02831904696281032
MaxMin,C(distribution)[T.Left-skewed],0.07146930693069294,0.003083722702083324,23.176307935343598,7.894973476431799e-119,0.06542532149630108,0.0775132923650848
MaxMin,C(distribution)[T.Normal],0.028913267326732592,0.003345364346117356,8.642785758235707,5.485872957988442e-18,0.022356473693178187,0.035470060960287
MaxMin,C(distribution)[T.Right-skewed],-0.04157683168316819,0.0028247199860546193,-14.718921481927113,4.873711907968285e-49,-0.04711318112224573,-0.03604048224409065
MaxMin,C(distribution)[T.Uniform],0.0024217821782178974,0.004085455541708617,0.5927814300005969,0.553327437035712,-0.005585563543970568,0.010429127900406364
MaxMin,C(CE)[T.15.0],-0.004083333333333311,0.0031102050395701484,-1.3128823602889075,0.18922259171432387,-0.010179223195425776,0.002012556528759153
MaxMin,C(CE)[T.20.0],-0.006614356435643549,0.0030542971433758716,-2.1655903552110827,0.030342504052380065,-0.012600668834743827,-0.0006280440365432714
MaxMin,C(CE)[T.25.0],-0.009078547854785513,0.0029248410956585085,-3.103945670163506,0.00190958393336937,-0.01481113106277886,-0.003345964646792165
MaxMin,C(CE)[T.30.0],-0.01200577557755772,0.002889364416221371,-4.155161429328646,3.250579583669982e-05,-0.017668825771563205,-0.006342725383552235
MaxMin,C(Contamination)[T.0.01_upper],-0.0014899669966994917,0.00938680990075328,-0.1587298573693203,0.8738817136148441,-0.01988777633189992,0.016907842338500935
MaxMin,C(Contamination)[T.0.05_lower],-0.0014033663366337546,0.009180916526170294,-0.15285688881207501,0.8785111340315124,-0.019397632072996118,0.016590899399728607
MaxMin,C(Contamination)[T.0.05_upper],0.0019240594059406796,0.009406268825389485,0.20455075669826076,0.8379231322395345,-0.01651188872072459,0.02036000753260595
MaxMin,C(Contamination)[T.0.0_clean],0.0007245214521454974,0.009168046538887671,0.07902680784530584,0.9370113001635609,-0.017244519572661435,0.01869356247695243
MaxMin,C(Contamination)[T.0.1_lower],-0.000952838283828354,0.009380593975694714,-0.10157547446325627,0.9190936472831644,-0.019338464629783392,0.017432788062126683
MaxMin,C(Contamination)[T.0.1_upper],0.07612775577557762,0.010613873096096356,7.172476539556179,7.365304013023424e-13,0.05532494677075013,0.09693056478040511
MaxMin,C(N)[T.15]:C(Contamination)[T.0.01_upper],0.0005495049504951028,0.008797730550843907,0.06245985226751375,0.950196632733616,-0.016693730074846688,0.017792739975836892
MaxMin,C(N)[T.20]:C(Contamination)[T.0.01_upper],-6.435643564395292e-05,0.007911615491145187,-0.008134424090248284,0.9935097401829573,-0.01557083785781769,0.015442124986529785
MaxMin,C(N)[T.25]:C(Contamination)[T.0.01_upper],0.0011900990099010834,0.007579544581316019,0.15701458011537273,0.8752333573599478,-0.013665535388694038,0.016045733408496205
MaxMin,C(N)[T.30]:C(Contamination)[T.0.01_upper],0.0020465346534651657,0.00748688113853396,0.27334942489362224,0.7845846258372766,-0.012627482734593631,0.016720552041523964
MaxMin,C(N)[T.40]:C(Contamination)[T.0.01_upper],-0.0002194719471948161,0.00758806135077875,-0.028923322710390588,0.97692574456823,-0.01509179890720152,0.014652855012811888
MaxMin,C(N)[T.50]:C(Contamination)[T.0.01_upper],0.0009732673267327577,0.007770722936381546,0.12524797688720088,0.900327236189497,-0.014257069762414407,0.01620360441587992
MaxMin,C(N)[T.75]:C(Contamination)[T.0.01_upper],0.01572772277227731,0.008158848062278448,1.9276891360427137,0.05389380420410271,-0.0002633255851228547,0.03171877112967748
MaxMin,C(N)[T.100]:C(Contamination)[T.0.01_upper],0.013878217821782272,0.008388450110446793,1.6544436265405742,0.09803740850022355,-0.0025628422808044796,0.030319277924369024
MaxMin,C(N)[T.200]:C(Contamination)[T.0.01_upper],0.01189966996699679,0.008912805463467515,1.3351205763182044,0.18183688601410675,-0.005569107742611365,0.029368447676604945
MaxMin,C(N)[T.15]:C(Contamination)[T.0.05_lower],0.0016537953795383229,0.008613346341436859,0.19200381756185605,0.8477392150815867,-0.015228053236047761,0.018535643995124407
MaxMin,C(N)[T.20]:C(Contamination)[T.0.05_lower],0.00034092409240906493,0.0077115186658559525,0.044209721480486554,0.964737233010569,-0.01477337475877697,0.015455222943595099
MaxMin,C(N)[T.25]:C(Contamination)[T.0.05_lower],0.0023511551155118962,0.007338374808187082,0.3203918002237801,0.7486713406891266,-0.012031795213590813,0.016734105444614605
MaxMin,C(N)[T.30]:C(Contamination)[T.0.05_lower],0.0025224422442244655,0.007268887488439798,0.34701902433296367,0.7285770264890998,-0.011724315440791347,0.016769199929240277
MaxMin,C(N)[T.40]:C(Contamination)[T.0.05_lower],0.002592409240924325,0.0073416693920152825,0.35310895962487776,0.7240067561946809,-0.011796998353825704,0.016981816835674353
MaxMin,C(N)[T.50]:C(Contamination)[T.0.05_lower],0.0009514851485151565,0.007576267437340132,0.12558758734224446,0.900058389020568,-0.013897726165915072,0.015800696462945386
MaxMin,C(N)[T.75]:C(Contamination)[T.0.05_lower],0.0014224422442247165,0.007963881318981703,0.1786116828278647,0.8582426204400639,-0.014186478318130764,0.017031362806580196
MaxMin,C(N)[T.100]:C(Contamination)[T.0.05_lower],0.0013184818481850407,0.008152701312818653,0.16172331078926755,0.8715237468312819,-0.014660519101651935,0.017297482798022016
MaxMin,C(N)[T.200]:C(Contamination)[T.0.05_lower],2.6402640266876e-06,0.00865146260307233,0.00030518123325759766,0.9997565006095167,-0.016953914851590226,0.0169591953796436
MaxMin,C(N)[T.15]:C(Contamination)[T.0.05_upper],0.04874455445544551,0.00937383139039489,5.200067339102422,1.992163375167677e-07,0.030372182533120507,0.06711692637777052
MaxMin,C(N)[T.20]:C(Contamination)[T.0.05_upper],0.03832937293729325,0.008213303759752938,4.666742404574871,3.060125776486233e-06,0.022231593374090076,0.05442715250049643
MaxMin,C(N)[T.25]:C(Contamination)[T.0.05_upper],0.031815841584158525,0.007753560214812827,4.103384858400377,4.071491254476647e-05,0.016619142811162738,0.04701254035715431
MaxMin,C(N)[T.30]:C(Contamination)[T.0.05_upper],0.033046204620461726,0.00766291866273172,4.312482759497441,1.6143147392590454e-05,0.01802716002504772,0.04806524921587573
MaxMin,C(N)[T.40]:C(Contamination)[T.0.05_upper],0.026730363036303526,0.007651048550032507,3.493686239409624,0.0004764005635829228,0.011734583434272411,0.04172614263833464
MaxMin,C(N)[T.50]:C(Contamination)[T.0.05_upper],0.022944884488448745,0.00783984853909504,2.9266999705452594,0.0034257919155976707,0.007579063707573511,0.03831070526932398
